Count,Install Year,Diameter,Material,Max CoF Factors,CoF,LoF,Risk Score,Asset ID
1,1990,18,RCP,Diameter,2,1,2,61302
1,1990,24,RCP,Diameter,2,1,2,61303
1,1990,24,RCP,Diameter,2,1,2,61308
1,1990,18,RCP,Diameter,2,1,2,61310
1,1990,18,RCP,Diameter,2,1,2,61312
1,1990,24,RCP,Diameter,2,1,2,61313
1,1990,18,RCP,Diameter,2,1,2,61315
1,1990,18,RCP,Diameter,2,1,2,61318
1,1990,18,RCP,Diameter,2,1,2,61319
1,1990,24,RCP,Diameter,2,1,2,61323
1,1990,30,RCP,Diameter,2,1,2,61327
1,1990,24,RCP,Diameter,2,1,2,61329
1,1990,24,RCP,Diameter,2,1,2,61333
1,1990,24,RCP,Diameter,2,1,2,61335
1,1990,18,RCP,Diameter,2,1,2,61337
1,1990,18,RCP,Diameter,2,1,2,61338
1,1990,18,RCP,Diameter,2,1,2,61348
1,1990,24,RCP,Diameter,2,1,2,61349
1,1990,18,RCP,Diameter,2,1,2,61351
1,1990,18,RCP,Diameter,2,1,2,61352
1,1990,18,RCP,Diameter,2,1,2,61353
1,1990,30,CIPP,Diameter,2,1,2,61356
1,1990,18,RCP,Diameter,2,1,2,61357
1,1990,18,RCP,Diameter,2,1,2,61358
1,1990,24,RCP,Diameter,2,1,2,61362
1,2002,18,RCP,Diameter,2,1,2,61373
1,1990,18,RCP,Diameter,2,1,2,61374
1,1990,24,RCP,Diameter,2,1,2,61375
1,1990,30,RCP,Diameter,2,1,2,61403
1,1990,18,VCP,Diameter,2,1,2,61405
1,1990,18,VCP,Diameter,2,1,2,61407
1,1990,24,RCP,Diameter,2,1,2,61422
1,1990,18,RCP,Diameter,2,1,2,61444
1,1990,18,RCP,Diameter,2,1,2,61462
1,1990,18,RCP,Diameter,2,1,2,61470
1,1990,24,RCP,Diameter,2,1,2,61475
1,1990,24,RCP,Diameter,2,1,2,61478
1,1990,18,RCP,Diameter,2,1,2,61482
1,1990,24,RCP,Diameter,2,1,2,61486
1,1990,18,RCP,Diameter,2,1,2,61498
1,1990,18,RCP,Diameter,2,1,2,61500
1,1990,18,RCP,Diameter,2,1,2,61502
1,1990,24,RCP,Diameter,2,1,2,61505
1,1990,24,RCP,Diameter,2,1,2,61509
1,1990,18,RCP,Diameter,2,1,2,61513
1,1990,18,RCP,Diameter,2,1,2,61524
1,1990,24,RCP,Diameter,2,1,2,61531
1,1990,24,RCP,Diameter,2,1,2,61535
1,1990,18,RCP,Diameter,2,1,2,61539
1,1990,18,RCP,Diameter,2,1,2,61542
1,1990,24,RCP,Diameter,2,1,2,61553
1,1990,18,RCP,Diameter,2,1,2,61555
1,2013,30,RCP,Diameter,2,1,2,61562
1,2013,18,RCP,Diameter,2,1,2,61564
1,2013,18,RCP,Diameter,2,1,2,61565
1,2013,18,RCP,Diameter,2,1,2,61566
1,1990,30,RCP,Diameter,2,1,2,61567
1,2013,18,RCP,Diameter,2,1,2,61568
1,2013,30,RCP,Diameter,2,1,2,61569
1,2013,18,RCP,Diameter,2,1,2,61571
1,1990,18,RCP,Diameter,2,1,2,61574
1,1990,30,RCP,Diameter,2,1,2,61575
1,1990,30,RCP,Diameter,2,1,2,61578
1,1990,18,RCP,Diameter,2,1,2,61579
1,1990,18,RCP,Diameter,2,1,2,61583
1,1990,24,RCP,Diameter,2,1,2,61586
1,1990,24,RCP,Diameter,2,1,2,61587
1,1990,24,RCP,Diameter,2,1,2,61595
1,1990,30,RCP,Diameter,2,1,2,61600
1,1990,24,RCP,Diameter,2,1,2,61601
1,1990,30,RCP,Diameter,2,1,2,61604
1,1990,24,RCP,Diameter,2,1,2,61613
1,1990,18,RCP,Diameter,2,1,2,61617
1,1990,30,RCP,Diameter,2,1,2,61620
1,1990,30,RCP,Diameter,2,1,2,61621
1,1990,24,RCP,Diameter,2,1,2,61622
1,1990,24,RCP,Diameter,2,1,2,61630
1,1990,24,RCP,Diameter,2,1,2,61637
1,1990,24,BR,Diameter,2,1,2,61639
1,1990,24,RCP,Diameter,2,1,2,61640
1,1990,18,RCP,Diameter,2,1,2,61650
1,1990,24,RCP,Diameter,2,1,2,61653
1,1990,24,RCP,Diameter,2,1,2,61657
1,1990,24,RCP,Diameter,2,1,2,61666
1,1990,18,RCP,Diameter,2,1,2,61672
1,1990,18,RCP,Diameter,2,1,2,61674
1,1990,18,RCP,Diameter,2,1,2,61680
1,1990,18,RCP,Diameter,2,1,2,61686
1,1990,18,RCP,Diameter,2,1,2,61691
1,1990,18,RCP,Diameter,2,1,2,61693
1,1990,24,RCP,Diameter,2,1,2,61713
1,1990,24,RCP,Diameter,2,1,2,61728
1,1990,30,RCP,Diameter,2,1,2,61752
1,1990,24,RCP,Diameter,2,1,2,61776
1,1990,18,RCP,Diameter,2,1,2,61778
1,1990,30,RCP,Diameter,2,1,2,61783
1,1990,30,RCP,Diameter,2,1,2,61786
1,1990,30,RCP,Diameter,2,1,2,61790
1,1990,18,RCP,Diameter,2,1,2,61798
1,1990,24,RCP,"Diameter, Buildings",2,1,2,40041
1,1990,18,RCP,"Diameter, Buildings",2,1,2,40324
1,1990,18,RCP,"Diameter, Buildings",2,1,2,40533
1,1990,30,RCP,"Diameter, Buildings",2,1,2,41761
1,1990,24,RCP,"Diameter, Buildings",2,1,2,41771
1,1990,24,RCP,"Diameter, Buildings",2,1,2,41848
1,1990,18,CMP,"Diameter, Buildings",2,1,2,41930
1,1990,18,RCP,"Diameter, Buildings",2,1,2,42119
1,1990,18,CIPP,"Diameter, Buildings",2,1,2,43182
1,1990,24,RCP,"Diameter, Buildings",2,1,2,43722
1,1990,24,RCP,"Diameter, Buildings",2,1,2,43782
1,1990,30,RCP,"Diameter, Buildings",2,1,2,44158
1,1990,24,RCP,"Diameter, Buildings",2,1,2,44390
1,1990,18,RCP,"Diameter, Buildings",2,1,2,45053
1,1990,18,RCP,"Diameter, Buildings",2,1,2,45456
1,1990,30,RCP,"Diameter, Buildings",2,1,2,45973
1,1990,24,RCP,"Diameter, Buildings",2,1,2,47308
1,1990,24,RCP,"Diameter, Buildings",2,1,2,47366
1,1990,24,RCP,"Diameter, Buildings",2,1,2,49062
1,1990,24,RCP,"Diameter, Buildings",2,1,2,49301
1,1990,24,RCP,"Diameter, Buildings",2,1,2,49922
1,1990,18,RCP,"Diameter, Buildings",2,1,2,50318
1,1990,24,RCP,"Diameter, Buildings",2,1,2,51070
1,1990,24,RCP,"Diameter, Buildings",2,1,2,51513
1,1990,24,RCP,"Diameter, Buildings",2,1,2,52169
1,1990,18,RCP,"Diameter, Buildings",2,1,2,52288
1,1990,30,RCP,"Diameter, Buildings",2,1,2,54097
1,1990,30,RCP,"Diameter, Buildings",2,1,2,54284
1,1990,18,RCP,"Diameter, Buildings",2,1,2,54317
1,1990,18,RCP,"Diameter, Buildings",2,1,2,54346
1,1990,18,RCP,"Diameter, Buildings",2,1,2,56698
1,1990,30,VCP,"Diameter, Buildings",2,1,2,57278
1,1990,30,RCP,"Diameter, Buildings",2,1,2,57513
1,1990,30,RCP,"Diameter, Buildings",2,1,2,58568
1,1990,18,RCP,"Diameter, Buildings",2,1,2,59074
1,1990,30,RCP,"Diameter, Buildings",2,1,2,61078
1,1990,24,RCP,"Diameter, Buildings",2,1,2,61141
1,1990,24,RCP,"Diameter, Buildings",2,1,2,61183
1,1990,24,VCP,"Diameter, Rail",2,1,2,38693
1,1990,18,CMP,"Diameter, Rail",2,1,2,41305
1,1990,24,RCP,"Diameter, Rail",2,1,2,41306
1,1990,18,RCP,"Diameter, Rail",2,1,2,45072
1,1990,30,RCP,"Diameter, Rail",2,1,2,45143
1,1990,18,RCP,"Diameter, Rail",2,1,2,47938
1,1990,18,RCP,"Diameter, Rail",2,1,2,55066
1,1990,24,RCP,"Diameter, Rail",2,1,2,57990
1,1990,24,VCP,"Diameter, Rail",2,1,2,58427
1,2005,18,RCP,"Diameter, Rail",2,1,2,60050
1,1990,30,RCP,"Diameter, Road",2,1,2,38535
1,1990,18,RCP,"Diameter, Road",2,1,2,38542
1,2002,18,RCP,"Diameter, Road",2,1,2,38550
1,1990,18,RCP,"Diameter, Road",2,1,2,38561
1,2009,18,RCP,"Diameter, Road",2,1,2,38569
1,2009,18,RCP,"Diameter, Road",2,1,2,38570
1,2002,18,RCP,"Diameter, Road",2,1,2,38577
1,1990,18,RCP,"Diameter, Road",2,1,2,38590
1,1990,18,RCP,"Diameter, Road",2,1,2,38593
1,1990,18,RCP,"Diameter, Road",2,1,2,38597
1,1990,24,RCP,"Diameter, Road",2,1,2,38601
1,2002,18,RCP,"Diameter, Road",2,1,2,38602
1,2002,18,RCP,"Diameter, Road",2,1,2,38607
1,1990,18,RCP,"Diameter, Road",2,1,2,38608
1,1990,24,RCP,"Diameter, Road",2,1,2,38611
1,1990,24,BR,"Diameter, Road",2,1,2,38636
1,1990,24,RCP,"Diameter, Road",2,1,2,38665
1,1990,24,RCP,"Diameter, Road",2,1,2,38670
1,1990,18,RCP,"Diameter, Road",2,1,2,38674
1,1990,30,RCP,"Diameter, Road",2,1,2,38704
1,1990,18,RCP,"Diameter, Road",2,1,2,38722
1,1990,18,RCP,"Diameter, Road",2,1,2,38730
1,1990,18,RCP,"Diameter, Road",2,1,2,38740
1,2007,24,RCP,"Diameter, Road",2,1,2,38751
1,2007,24,RCP,"Diameter, Road",2,1,2,38754
1,2002,18,RCP,"Diameter, Road",2,1,2,38755
1,2002,18,RCP,"Diameter, Road",2,1,2,38756
1,2002,18,RCP,"Diameter, Road",2,1,2,38757
1,1990,30,RCP,"Diameter, Road",2,1,2,38765
1,1990,24,VCP,"Diameter, Road",2,1,2,38770
1,1990,24,RCP,"Diameter, Road",2,1,2,38779
1,1990,30,RCP,"Diameter, Road",2,1,2,38790
1,1990,18,RCP,"Diameter, Road",2,1,2,38798
1,1990,24,RCP,"Diameter, Road",2,1,2,38799
1,1990,24,RCP,"Diameter, Road",2,1,2,38801
1,1990,18,RCP,"Diameter, Road",2,1,2,38808
1,1990,24,RCP,"Diameter, Road",2,1,2,38815
1,1990,30,RCP,"Diameter, Road",2,1,2,38822
1,1990,18,RCP,"Diameter, Road",2,1,2,38824
1,1990,24,RCP,"Diameter, Road",2,1,2,38829
1,1990,18,RCP,"Diameter, Road",2,1,2,38837
1,1990,30,RCP,"Diameter, Road",2,1,2,38839
1,1990,30,RCP,"Diameter, Road",2,1,2,38844
1,1990,18,RCP,"Diameter, Road",2,1,2,38846
1,1990,18,CMP,"Diameter, Road",2,1,2,38854
1,1990,24,RCP,"Diameter, Road",2,1,2,38871
1,1990,30,RCP,"Diameter, Road",2,1,2,38872
1,1990,18,RCP,"Diameter, Road",2,1,2,38880
1,1990,18,VCP,"Diameter, Road",2,1,2,38889
1,1990,24,RCP,"Diameter, Road",2,1,2,38895
1,2009,18,RCP,"Diameter, Road",2,1,2,38920
1,1990,24,RCP,"Diameter, Road",2,1,2,38924
1,1990,24,CMP,"Diameter, Road",2,1,2,38926
1,1990,18,CMP,"Diameter, Road",2,1,2,38934
1,1990,18,CMP,"Diameter, Road",2,1,2,38935
1,1990,18,RCP,"Diameter, Road",2,1,2,38938
1,2009,18,RCP,"Diameter, Road",2,1,2,38942
1,1990,24,RCP,"Diameter, Road",2,1,2,38956
1,1990,18,RCP,"Diameter, Road",2,1,2,38957
1,1990,30,RCP,"Diameter, Road",2,1,2,38958
1,2009,18,RCP,"Diameter, Road",2,1,2,38971
1,1990,18,RCP,"Diameter, Road",2,1,2,39000
1,1990,24,RCP,"Diameter, Road",2,1,2,39018
1,1990,18,RCP,"Diameter, Road",2,1,2,39019
1,1990,18,RCP,"Diameter, Road",2,1,2,39020
1,1990,24,RCP,"Diameter, Road",2,1,2,39026
1,1990,18,RCP,"Diameter, Road",2,1,2,39043
1,1990,18,RCP,"Diameter, Road",2,1,2,39064
1,1990,18,CMP,"Diameter, Road",2,1,2,39066
1,1990,30,RCP,"Diameter, Road",2,1,2,39096
1,1990,18,RCP,"Diameter, Road",2,1,2,39104
1,1990,24,RCP,"Diameter, Road",2,1,2,39110
1,1990,18,RCP,"Diameter, Road",2,1,2,39116
1,1990,18,RCP,"Diameter, Road",2,1,2,39117
1,1995,18,RCP,"Diameter, Road",2,1,2,39127
1,1990,18,VCP,"Diameter, Road",2,1,2,39129
1,1990,18,VCP,"Diameter, Road",2,1,2,39134
1,1990,18,RCP,"Diameter, Road",2,1,2,39141
1,2007,18,RCP,"Diameter, Road",2,1,2,39155
1,2007,18,RCP,"Diameter, Road",2,1,2,39156
1,1990,18,RCP,"Diameter, Road",2,1,2,39158
1,1990,18,CMP,"Diameter, Road",2,1,2,39162
1,1990,18,RCP,"Diameter, Road",2,1,2,39180
1,1990,24,RCP,"Diameter, Road",2,1,2,39181
1,1990,18,RCP,"Diameter, Road",2,1,2,39193
1,1990,18,RCP,"Diameter, Road",2,1,2,39197
1,1990,30,CMP,"Diameter, Road",2,1,2,39233
1,1990,18,RCP,"Diameter, Road",2,1,2,39236
1,1990,30,RCP,"Diameter, Road",2,1,2,39247
1,1990,18,CMP,"Diameter, Road",2,1,2,39254
1,1990,18,RCP,"Diameter, Road",2,1,2,39309
1,1990,29,CMP,"Diameter, Road",2,1,2,39324
1,1990,30,RCP,"Diameter, Road",2,1,2,39333
1,1990,30,RCP,"Diameter, Road",2,1,2,39339
1,1990,22,CMP,"Diameter, Road",2,1,2,39344
1,1990,18,RCP,"Diameter, Road",2,1,2,39354
1,1990,30,RCP,"Diameter, Road",2,1,2,39365
1,1990,24,RCP,"Diameter, Road",2,1,2,39366
1,1990,18,RCP,"Diameter, Road",2,1,2,39372
1,1990,18,CMP,"Diameter, Road",2,1,2,39386
1,1990,24,RCP,"Diameter, Road",2,1,2,39395
1,1990,18,CMP,"Diameter, Road",2,1,2,39397
1,1990,24,VCP,"Diameter, Road",2,1,2,39419
1,1990,18,CMP,"Diameter, Road",2,1,2,39424
1,1990,18,RCP,"Diameter, Road",2,1,2,39431
1,1990,18,RCP,"Diameter, Road",2,1,2,39437
1,1990,24,RCP,"Diameter, Road",2,1,2,39444
1,1990,18,CMP,"Diameter, Road",2,1,2,39449
1,1990,30,RCP,"Diameter, Road",2,1,2,39472
1,1990,18,RCP,"Diameter, Road",2,1,2,39479
1,1990,18,RCP,"Diameter, Road",2,1,2,39493
1,1990,30,RCP,"Diameter, Road",2,1,2,39504
1,1990,18,RCP,"Diameter, Road",2,1,2,39534
1,1990,18,RCP,"Diameter, Road",2,1,2,39537
1,1990,18,RCP,"Diameter, Road",2,1,2,39540
1,1990,18,RCP,"Diameter, Road",2,1,2,39545
1,1990,18,RCP,"Diameter, Road",2,1,2,39550
1,1990,30,RCP,"Diameter, Road",2,1,2,39554
1,1990,18,RCP,"Diameter, Road",2,1,2,39570
1,1990,24,RCP,"Diameter, Road",2,1,2,39576
1,1990,24,RCP,"Diameter, Road",2,1,2,39584
1,1990,24,RCP,"Diameter, Road",2,1,2,39597
1,2002,18,RCP,"Diameter, Road",2,1,2,39606
1,1990,18,RCP,"Diameter, Road",2,1,2,39613
1,1990,24,RCP,"Diameter, Road",2,1,2,39614
1,1990,24,CMP,"Diameter, Road",2,1,2,39641
1,1990,18,RCP,"Diameter, Road",2,1,2,39642
1,1990,18,RCP,"Diameter, Road",2,1,2,39645
1,1990,30,RCP,"Diameter, Road",2,1,2,39649
1,1990,18,RCP,"Diameter, Road",2,1,2,39669
1,1990,18,RCP,"Diameter, Road",2,1,2,39674
1,1990,18,RCP,"Diameter, Road",2,1,2,39689
1,1990,18,RCP,"Diameter, Road",2,1,2,39695
1,1990,18,RCP,"Diameter, Road",2,1,2,39720
1,1990,24,RCP,"Diameter, Road",2,1,2,39725
1,1990,30,RCP,"Diameter, Road",2,1,2,39728
1,1990,24,RCP,"Diameter, Road",2,1,2,39741
1,1990,24,CMP,"Diameter, Road",2,1,2,39742
1,1990,18,CMP,"Diameter, Road",2,1,2,39760
1,1990,24,RCP,"Diameter, Road",2,1,2,39761
1,1990,18,RCP,"Diameter, Road",2,1,2,39767
1,1990,24,RCP,"Diameter, Road",2,1,2,39776
1,1990,18,RCP,"Diameter, Road",2,1,2,39792
1,1986,18,RCP,"Diameter, Road",2,1,2,39804
1,1990,30,CMP,"Diameter, Road",2,1,2,39805
1,1990,30,RCP,"Diameter, Road",2,1,2,39813
1,1990,24,RCP,"Diameter, Road",2,1,2,39814
1,2005,18,RCP,"Diameter, Road",2,1,2,39823
1,1990,24,RCP,"Diameter, Road",2,1,2,39848
1,1990,18,RCP,"Diameter, Road",2,1,2,39851
1,1990,18,RCP,"Diameter, Road",2,1,2,39853
1,1990,18,RCP,"Diameter, Road",2,1,2,39854
1,1990,18,CMP,"Diameter, Road",2,1,2,39861
1,1990,28,CMP,"Diameter, Road",2,1,2,39864
1,1990,18,RCP,"Diameter, Road",2,1,2,39874
1,1990,24,RCP,"Diameter, Road",2,1,2,39878
1,1990,18,RCP,"Diameter, Road",2,1,2,39896
1,1990,24,CMP,"Diameter, Road",2,1,2,39907
1,1990,18,RCP,"Diameter, Road",2,1,2,39922
1,1990,18,RCP,"Diameter, Road",2,1,2,39935
1,1990,18,RCP,"Diameter, Road",2,1,2,39940
1,1990,18,RCP,"Diameter, Road",2,1,2,39943
1,1990,24,RCP,"Diameter, Road",2,1,2,39965
1,1990,18,RCP,"Diameter, Road",2,1,2,39979
1,1990,18,CMP,"Diameter, Road",2,1,2,39982
1,1990,18,RCP,"Diameter, Road",2,1,2,39983
1,1990,18,RCP,"Diameter, Road",2,1,2,39999
1,1990,18,RCP,"Diameter, Road",2,1,2,40000
1,1990,18,RCP,"Diameter, Road",2,1,2,40004
1,1990,18,RCP,"Diameter, Road",2,1,2,40024
1,1990,18,RCP,"Diameter, Road",2,1,2,40047
1,1990,18,RCP,"Diameter, Road",2,1,2,40049
1,1990,24,RCP,"Diameter, Road",2,1,2,40053
1,1990,24,RCP,"Diameter, Road",2,1,2,40060
1,1990,18,RCP,"Diameter, Road",2,1,2,40064
1,1990,24,RCP,"Diameter, Road",2,1,2,40085
1,1990,24,RCP,"Diameter, Road",2,1,2,40086
1,1990,24,RCP,"Diameter, Road",2,1,2,40098
1,1990,24,RCP,"Diameter, Road",2,1,2,40107
1,1990,18,RCP,"Diameter, Road",2,1,2,40126
1,1990,18,RCP,"Diameter, Road",2,1,2,40130
1,1990,18,RCP,"Diameter, Road",2,1,2,40146
1,1990,24,BR,"Diameter, Road",2,1,2,40153
1,1990,18,RCP,"Diameter, Road",2,1,2,40160
1,1990,18,CMP,"Diameter, Road",2,1,2,40164
1,1990,24,CMP,"Diameter, Road",2,1,2,40173
1,1990,18,RCP,"Diameter, Road",2,1,2,40182
1,1990,28,CMP,"Diameter, Road",2,1,2,40184
1,1990,18,RCP,"Diameter, Road",2,1,2,40188
1,1990,24,RCP,"Diameter, Road",2,1,2,40213
1,1990,18,RCP,"Diameter, Road",2,1,2,40221
1,1990,24,CMP,"Diameter, Road",2,1,2,40224
1,1990,18,CMP,"Diameter, Road",2,1,2,40231
1,1990,30,RCP,"Diameter, Road",2,1,2,40238
1,1990,24,CMP,"Diameter, Road",2,1,2,40244
1,1990,18,CMP,"Diameter, Road",2,1,2,40253
1,1990,18,CMP,"Diameter, Road",2,1,2,40267
1,1990,18,RCP,"Diameter, Road",2,1,2,40271
1,1990,24,RCP,"Diameter, Road",2,1,2,40282
1,1990,18,CMP,"Diameter, Road",2,1,2,40298
1,1990,18,CMP,"Diameter, Road",2,1,2,40320
1,1990,18,RCP,"Diameter, Road",2,1,2,40337
1,1990,24,RCP,"Diameter, Road",2,1,2,40340
1,1990,18,VCP,"Diameter, Road",2,1,2,40346
1,1990,18,RCP,"Diameter, Road",2,1,2,40350
1,1990,24,RCP,"Diameter, Road",2,1,2,40355
1,1990,18,RCP,"Diameter, Road",2,1,2,40358
1,1990,18,RCP,"Diameter, Road",2,1,2,40383
1,1990,18,RCP,"Diameter, Road",2,1,2,40385
1,1990,18,RCP,"Diameter, Road",2,1,2,40386
1,1990,24,RCP,"Diameter, Road",2,1,2,40396
1,1990,18,RCP,"Diameter, Road",2,1,2,40402
1,1990,18,CMP,"Diameter, Road",2,1,2,40407
1,2007,18,RCP,"Diameter, Road",2,1,2,40432
1,2005,30,RCP,"Diameter, Road",2,1,2,40444
1,1990,30,CMP,"Diameter, Road",2,1,2,40473
1,1990,18,CMP,"Diameter, Road",2,1,2,40476
1,1990,18,RCP,"Diameter, Road",2,1,2,40479
1,1990,18,RCP,"Diameter, Road",2,1,2,40480
1,1990,24,RCP,"Diameter, Road",2,1,2,40494
1,1990,24,RCP,"Diameter, Road",2,1,2,40497
1,1990,18,RCP,"Diameter, Road",2,1,2,40498
1,1990,18,RCP,"Diameter, Road",2,1,2,40510
1,1990,18,RCP,"Diameter, Road",2,1,2,40515
1,1990,18,RCP,"Diameter, Road",2,1,2,40516
1,1990,24,CMP,"Diameter, Road",2,1,2,40521
1,1990,18,CMP,"Diameter, Road",2,1,2,40529
1,1990,18,VCP,"Diameter, Road",2,1,2,40542
1,1990,18,CMP,"Diameter, Road",2,1,2,40552
1,1990,30,RCP,"Diameter, Road",2,1,2,40556
1,1990,18,RCP,"Diameter, Road",2,1,2,40561
1,1990,18,RCP,"Diameter, Road",2,1,2,40571
1,1990,24,RCP,"Diameter, Road",2,1,2,40579
1,1990,24,RCP,"Diameter, Road",2,1,2,40597
1,1990,29,CMP,"Diameter, Road",2,1,2,40600
1,1990,18,RCP,"Diameter, Road",2,1,2,40601
1,1990,30,RCP,"Diameter, Road",2,1,2,40608
1,1990,18,RCP,"Diameter, Road",2,1,2,40609
1,1990,18,RCP,"Diameter, Road",2,1,2,40616
1,1990,18,RCP,"Diameter, Road",2,1,2,40617
1,1990,18,RCP,"Diameter, Road",2,1,2,40629
1,1984,24,RCP,"Diameter, Road",2,1,2,40641
1,1990,24,RCP,"Diameter, Road",2,1,2,40650
1,1990,18,RCP,"Diameter, Road",2,1,2,40653
1,1990,19,RCP,"Diameter, Road",2,1,2,40654
1,1990,18,RCP,"Diameter, Road",2,1,2,40657
1,1990,24,RCP,"Diameter, Road",2,1,2,40662
1,1990,24,CMP,"Diameter, Road",2,1,2,40665
1,1990,24,RCP,"Diameter, Road",2,1,2,40671
1,1990,18,RCP,"Diameter, Road",2,1,2,40672
1,1990,18,CMP,"Diameter, Road",2,1,2,40675
1,1990,18,RCP,"Diameter, Road",2,1,2,40676
1,1990,18,RCP,"Diameter, Road",2,1,2,40687
1,1990,30,RCP,"Diameter, Road",2,1,2,40688
1,1990,18,RCP,"Diameter, Road",2,1,2,40694
1,1990,18,RCP,"Diameter, Road",2,1,2,40696
1,1990,18,RCP,"Diameter, Road",2,1,2,40697
1,1990,18,RCP,"Diameter, Road",2,1,2,40709
1,1990,18,RCP,"Diameter, Road",2,1,2,40712
1,1990,18,RCP,"Diameter, Road",2,1,2,40719
1,1990,30,RCP,"Diameter, Road",2,1,2,40720
1,1990,30,RCP,"Diameter, Road",2,1,2,40725
1,1990,18,RCP,"Diameter, Road",2,1,2,40727
1,1990,18,RCP,"Diameter, Road",2,1,2,40735
1,1990,18,RCP,"Diameter, Road",2,1,2,40740
1,1990,18,RCP,"Diameter, Road",2,1,2,40762
1,1990,18,RCP,"Diameter, Road",2,1,2,40764
1,1990,30,VCP,"Diameter, Road",2,1,2,40806
1,1990,18,RCP,"Diameter, Road",2,1,2,40817
1,1990,18,RCP,"Diameter, Road",2,1,2,40819
1,1990,30,RCP,"Diameter, Road",2,1,2,40823
1,1990,18,RCP,"Diameter, Road",2,1,2,40828
1,1990,24,RCP,"Diameter, Road",2,1,2,40834
1,1990,18,RCP,"Diameter, Road",2,1,2,40846
1,1990,24,RCP,"Diameter, Road",2,1,2,40858
1,1990,18,RCP,"Diameter, Road",2,1,2,40862
1,1990,18,RCP,"Diameter, Road",2,1,2,40880
1,1990,30,RCP,"Diameter, Road",2,1,2,40887
1,1990,30,RCP,"Diameter, Road",2,1,2,40888
1,1990,24,RCP,"Diameter, Road",2,1,2,40898
1,1990,30,CMP,"Diameter, Road",2,1,2,40899
1,1990,24,RCP,"Diameter, Road",2,1,2,40904
1,1990,18,CMP,"Diameter, Road",2,1,2,40906
1,1990,30,RCP,"Diameter, Road",2,1,2,40909
1,1990,18,RCP,"Diameter, Road",2,1,2,40917
1,1990,18,RCP,"Diameter, Road",2,1,2,40936
1,1990,18,RCP,"Diameter, Road",2,1,2,40947
1,1990,30,RCP,"Diameter, Road",2,1,2,40960
1,1990,18,RCP,"Diameter, Road",2,1,2,40964
1,1990,30,RCP,"Diameter, Road",2,1,2,40977
1,2006,18,RCP,"Diameter, Road",2,1,2,40983
1,1990,18,RCP,"Diameter, Road",2,1,2,40988
1,1990,18,RCP,"Diameter, Road",2,1,2,40990
1,1990,30,RCP,"Diameter, Road",2,1,2,41029
1,1990,18,RCP,"Diameter, Road",2,1,2,41036
1,1990,18,RCP,"Diameter, Road",2,1,2,41038
1,1990,18,RCP,"Diameter, Road",2,1,2,41041
1,1990,24,RCP,"Diameter, Road",2,1,2,41043
1,1990,18,RCP,"Diameter, Road",2,1,2,41047
1,1990,18,RCP,"Diameter, Road",2,1,2,41048
1,2009,18,RCP,"Diameter, Road",2,1,2,41051
1,1990,24,CMP,"Diameter, Road",2,1,2,41059
1,1990,24,RCP,"Diameter, Road",2,1,2,41067
1,1990,21,RCP,"Diameter, Road",2,1,2,41074
1,1990,30,RCP,"Diameter, Road",2,1,2,41077
1,1990,18,RCP,"Diameter, Road",2,1,2,41080
1,1990,18,RCP,"Diameter, Road",2,1,2,41100
1,1990,18,RCP,"Diameter, Road",2,1,2,41111
1,1990,30,RCP,"Diameter, Road",2,1,2,41113
1,1990,30,RCP,"Diameter, Road",2,1,2,41131
1,1990,29,RCP,"Diameter, Road",2,1,2,41138
1,1990,24,RCP,"Diameter, Road",2,1,2,41139
1,1990,30,RCP,"Diameter, Road",2,1,2,41149
1,1990,30,RCP,"Diameter, Road",2,1,2,41164
1,1990,24,CMP,"Diameter, Road",2,1,2,41170
1,1990,18,RCP,"Diameter, Road",2,1,2,41182
1,1990,24,RCP,"Diameter, Road",2,1,2,41189
1,1990,18,RCP,"Diameter, Road",2,1,2,41211
1,1990,24,RCP,"Diameter, Road",2,1,2,41212
1,1990,18,RCP,"Diameter, Road",2,1,2,41213
1,1990,18,RCP,"Diameter, Road",2,1,2,41216
1,1990,18,RCP,"Diameter, Road",2,1,2,41222
1,2002,18,RCP,"Diameter, Road",2,1,2,41230
1,1990,18,RCP,"Diameter, Road",2,1,2,41238
1,1990,18,RCP,"Diameter, Road",2,1,2,41239
1,1990,24,RCP,"Diameter, Road",2,1,2,41251
1,1990,18,RCP,"Diameter, Road",2,1,2,41275
1,2002,18,RCP,"Diameter, Road",2,1,2,41278
1,1990,18,RCP,"Diameter, Road",2,1,2,41283
1,2009,18,RCP,"Diameter, Road",2,1,2,41289
1,1990,18,RCP,"Diameter, Road",2,1,2,41290
1,1990,22,RCP,"Diameter, Road",2,1,2,41292
1,1990,18,RCP,"Diameter, Road",2,1,2,41293
1,1990,24,RCP,"Diameter, Road",2,1,2,41298
1,1990,18,RCP,"Diameter, Road",2,1,2,41311
1,2005,19,RCP,"Diameter, Road",2,1,2,41342
1,2007,18,RCP,"Diameter, Road",2,1,2,41349
1,1990,18,RCP,"Diameter, Road",2,1,2,41361
1,1990,22,CMP,"Diameter, Road",2,1,2,41394
1,1990,18,RCP,"Diameter, Road",2,1,2,41464
1,1990,24,RCP,"Diameter, Road",2,1,2,41465
1,2007,18,RCP,"Diameter, Road",2,1,2,41496
1,1990,30,RCP,"Diameter, Road",2,1,2,41581
1,1990,18,RCP,"Diameter, Road",2,1,2,41592
