Count,Asset Material,Asset Diameter,Asset Install Year,BR,LoF Phys,LoF,CoF,Risk,Max CoF Factors,Replace Cost,Asset ID
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$6832,49164
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$5707,49625
1,RCP,24,2008,1.3,1,1,2,2,Diameter,$244865,50813
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$83778,51273
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$123734,51288
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$123802,51294
1,RCP,24,2008,1.3,1,1,2,2,Diameter,$78184,51555
1,RCP,24,2008,1.3,1,1,2,2,Diameter,$66676,51556
1,RCP,24,2008,1.3,1,1,2,2,Diameter,$53957,51560
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$164810,51561
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$116050,51562
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$52157,51563
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$155325,51565
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$72845,53275
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$283066,53314
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$142636,53317
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$148767,53319
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$144287,53320
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$63247,53409
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$63724,53410
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$58121,56646
1,RCP,29,2008,1.3,1,1,2,2,Diameter,$145504,56662
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$15932,56870
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$56421,56938
1,RCP,24,2008,1.3,1,1,2,2,Diameter,$76724,56939
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$43143,56969
1,RCP,24,2008,1.3,1,1,2,2,Diameter,$134861,58026
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$18773,58029
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$69272,58031
1,RCP,18,2008,1.3,1,1,2,2,Diameter,$82816,58033
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$51265,59296
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$38016,59660
1,RCP,30,2008,1.3,1,1,2,2,Diameter,$122755,60242
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$17119,46150
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$15335,47455
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$17109,48307
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16563,48322
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$11667,48339
1,RCP,29,2008,1.3,1,1,2,2,"Diameter, Road",$95617,48549
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$10707,48565
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$19669,48687
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$12090,48782
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$57523,49121
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$11340,50828
1,RCP,24,2008,1.3,1,1,2,2,"Diameter, Road",$113815,50829
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16290,50907
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$19030,51272
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16959,51287
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16703,51293
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16830,51295
1,RCP,24,2008,1.3,1,1,2,2,"Diameter, Road",$102262,51296
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16649,51557
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16449,51564
1,RCP,24,2008,1.3,1,1,2,2,"Diameter, Road",$30566,53310
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$24328,53311
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$24117,53312
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$22802,53315
1,RCP,24,2008,1.3,1,1,2,2,"Diameter, Road",$21221,53316
1,RCP,30,2008,1.3,1,1,2,2,"Diameter, Road",$32025,53318
1,RCP,29,2008,1.3,1,1,2,2,"Diameter, Road",$99239,56663
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16767,58028
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$17167,58030
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$17714,58032
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16583,58034
1,RCP,30,2008,1.3,1,1,2,2,"Diameter, Road",$26585,58035
1,RCP,18,2008,1.3,1,1,2,2,"Diameter, Road",$16783,60247
1,RCP,24,2008,1.3,1,4,2,8,Diameter,$35899,51292
1,RCP,24,2008,1.3,1,4,2,8,Diameter,$194112,51297
1,RCP,30,2008,1.3,1,4,2,8,Diameter,$23286,51299
1,RCP,24,2008,1.3,1,4,2,8,Diameter,$79062,57229
1,RCP,24,2008,1.3,1,4,2,8,Diameter,$180320,59788
1,RCP,24,2008,1.3,1,4,2,8,"Diameter, Road",$29267,46305
1,RCP,18,2008,1.3,1,5,2,10,Diameter,$124566,51269
1,RCP,18,2008,1.3,1,5,2,10,Diameter,$138457,51270
1,RCP,18,2008,1.3,1,5,2,10,Diameter,$94807,51274
1,RCP,18,2008,1.3,1,5,2,10,Diameter,$82024,51289
1,RCP,18,2008,1.3,1,5,2,10,Diameter,$26411,51291
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$18822,49477
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$18697,51275
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$110864,51276
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$18757,51280
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$16572,51290
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$16721,51298
1,RCP,18,2008,1.3,1,5,2,10,"Diameter, Road",$18924,51813
1,RCP,15,2008,1.3,1,5,2,10,Road,$13762,51268
1,RCP,15,2008,1.3,1,5,2,10,Road,$13998,51271
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$155395,38644
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$213467,38646
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$34020,38654
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$178359,38752
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$115469,39154
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$98568,40433
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$28550,40434
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$29027,40435
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$136003,41494
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$177766,41495
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$36653,43332
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$25162,46102
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$23428,46103
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$348618,46151
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$16536,46152
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$26300,46153
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$185241,47447
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$49479,48348
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$100057,48583
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$28757,48680
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$29027,48681
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$28800,48682
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$23428,48683
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$225336,48688
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$35380,49111
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$35156,49614
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$44268,49615
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$143130,49616
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$29721,49617
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$99741,49618
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$28800,50808
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$28757,50809
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$28549,50810
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$68511,50811
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$45601,51566
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$179618,51567
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$55975,51674
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$27933,51675
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$31962,55693
1,RCP,18,2007,1.3,1,1,2,2,Diameter,$42846,56640
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$72764,56642
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$139006,56643
1,RCP,30,2007,1.3,1,1,2,2,Diameter,$106359,56885
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$48494,56886
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$228061,56887
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$89257,56937
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$97245,56965
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$25162,56967
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$17235,59640
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$96512,59641
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$41273,59642
1,RCP,24,2007,1.3,1,1,2,2,Diameter,$107578,60038
1,RCP,24,2007,1.3,1,1,2,2,"Diameter, Road",$37005,38751
1,RCP,24,2007,1.3,1,1,2,2,"Diameter, Road",$48865,38754
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16314,39155
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16334,39156
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$15844,40432
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16447,41349
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$17020,41496
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16681,47483
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16458,48303
1,RCP,24,2007,1.3,1,1,2,2,"Diameter, Road",$79810,48314
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16525,48519
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16309,48612
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16595,48684
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16088,49613
1,RCP,24,2007,1.3,1,1,2,2,"Diameter, Road",$20808,51799
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$138919,52905
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$15998,52906
1,RCP,24,2007,1.3,1,1,2,2,"Diameter, Road",$22120,53554
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16284,56641
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16664,56644
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$31981,56867
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$30471,56868
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$17653,56869
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16674,56884
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$18560,56940
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16436,57261
1,RCP,30,2007,1.3,1,1,2,2,"Diameter, Road",$109838,58440
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16478,59627
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$16711,60036
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$84961,60037
1,RCP,18,2007,1.3,1,1,2,2,"Diameter, Road",$17104,60039
1,CP,13,2006,1.3,1,1,2,2,Road,$3968,48545
1,RCP,30,2007,1.3,1,4,2,8,Diameter,$44101,40078
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$98644,41348
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$39551,47160
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$99843,48611
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$90211,49094
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$78382,49749
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$20576,50981
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$65646,57143
1,RCP,24,2007,1.3,1,4,2,8,Diameter,$92521,57144
1,RCP,30,2007,1.3,1,4,2,8,Diameter,$47856,57187
1,RCP,30,2007,1.3,1,4,2,8,Diameter,$49711,59674
1,RCP,30,2007,1.3,1,4,2,8,"Diameter, Road",$161056,48804
1,RCP,24,2007,1.3,1,4,2,8,"Diameter, Road",$22002,58439
1,RCP,30,2007,1.3,1,4,2,8,"Diameter, Road",$113380,58441
1,RCP,30,2007,1.3,1,4,2,8,"Diameter, Road",$26860,59402
1,RCP,18,2007,1.3,1,5,2,10,Diameter,$6022,47319
1,RCP,18,2007,1.3,1,5,2,10,Diameter,$55248,47321
1,RCP,18,2007,1.3,1,5,2,10,Diameter,$17276,50998
1,RCP,18,2007,1.3,1,5,2,10,Diameter,$73371,59374
1,RCP,18,2007,1.3,1,5,2,10,Diameter,$59329,59675
1,RCP,18,2007,1.3,1,5,2,10,Diameter,$55203,59676
1,RCP,18,2007,1.3,1,5,2,10,"Diameter, Road",$16730,47318
1,RCP,18,2007,1.3,1,5,2,10,"Diameter, Road",$16181,49748
1,RCP,18,2007,1.3,1,5,2,10,"Diameter, Road",$16805,50997
1,RCP,18,2007,1.3,1,5,2,10,"Diameter, Road",$16348,59375
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$36391,39147
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$43534,39148
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$14418,39149
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$25094,40430
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$14571,47639
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$14698,47640
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$7243,47655
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$27167,47660
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$12339,48369
1,RCP,30,2006,1.4,1,1,2,2,Diameter,$113268,48370
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$33121,48402
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$32365,48403
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$15441,48404
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$14370,48405
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$14718,48435
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$14673,48990
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$99164,49414
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$27789,50804
1,RCP,30,2006,1.4,1,1,2,2,Diameter,$204966,50805
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$83216,51829
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$62985,51831
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$99771,51833
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$37704,51834
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$221567,51835
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$65634,51837
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$118451,51839
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$57690,51841
1,RCP,30,2006,1.4,1,1,2,2,Diameter,$152807,51844
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$227937,55744
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$13666,57129
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$37620,59291
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$37109,59292
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$234786,59293
1,RCP,24,2006,1.4,1,1,2,2,Diameter,$167188,59295
1,RCP,18,2006,1.4,1,1,2,2,Diameter,$13106,59469
1,RCP,30,2006,1.4,1,1,2,2,Diameter,$212616,59471
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$19352,40983
1,RCP,24,2006,1.4,1,1,2,2,"Diameter, Road",$43535,48363
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16651,51278
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$20311,51825
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16065,51827
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$54729,51828
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16481,51830
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16613,51832
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16888,51836
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$96954,51838
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16477,51840
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16749,51842
1,RCP,30,2006,1.4,1,1,2,2,"Diameter, Road",$203079,51843
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16106,51845
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$76980,51846
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$16272,52131
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$17320,55745
1,RCP,24,2006,1.4,1,1,2,2,"Diameter, Road",$39220,57880
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$27086,58023
1,RCP,24,2006,1.4,1,1,2,2,"Diameter, Road",$29292,59294
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$56954,59456
1,RCP,18,2006,1.4,1,1,2,2,"Diameter, Road",$23183,59470
1,RCP,24,2006,1.4,1,4,2,8,Diameter,$43363,48636
1,RCP,24,2006,1.4,1,4,2,8,Diameter,$46657,51818
1,RCP,24,2006,1.4,1,4,2,8,Diameter,$66319,51819
1,RCP,24,2006,1.4,1,4,2,8,Diameter,$187884,51826
1,RCP,24,2006,1.4,1,4,2,8,Diameter,$72181,59789
1,RCP,24,2006,1.4,1,4,2,8,Diameter,$117475,59790
1,RCP,24,2006,1.4,1,4,2,8,"Diameter, Road",$104471,51821
1,RCP,30,2006,1.4,1,4,2,8,"Diameter, Road",$107721,51824
1,RCP,18,2006,1.4,1,5,2,10,"Diameter, Road",$16572,51816
1,RCP,18,2006,1.4,1,5,2,10,"Diameter, Road",$16460,51817
1,RCP,18,2006,1.4,1,5,2,10,"Diameter, Road",$17203,51823
1,RCP,18,2006,1.4,1,5,2,10,"Diameter, Road",$16742,59791
1,RCP,18,2006,1.4,1,5,2,10,"Diameter, Road",$16657,59792
1,RCP,18,2006,1.4,1,5,2,10,"Diameter, Road",$72258,59793
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$71688,39204
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$98294,39858
1,RCP,30,2005,1.4,1,1,2,2,Diameter,$107167,39966
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$132606,40103
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$48399,40630
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$26473,41343
1,RCP,30,2005,1.4,1,1,2,2,Diameter,$85290,46113
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$96685,46355
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$25700,47153
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$86564,47158
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$76416,47159
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$30187,48051
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$16775,48606
1,RCP,30,2005,1.4,1,1,2,2,Diameter,$26921,48607
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$78943,48667
1,RCP,30,2005,1.4,1,1,2,2,Diameter,$152808,48698
1,RCP,30,2005,1.4,1,1,2,2,Diameter,$202426,49308
1,RCP,29,2005,1.4,1,1,2,2,Diameter,$119936,49349
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$73593,49744
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$100076,50971
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$7919,50978
1,RCP,24,2005,1.4,1,1,2,2,Diameter,$96927,57140
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$76584,57142
1,RCP,18,2005,1.4,1,1,2,2,Diameter,$92667,57260
1,RCP,30,2005,1.4,1,1,2,2,Diameter,$76713,59635
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Rail",$26782,60050
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$16681,39823
1,RCP,30,2005,1.4,1,1,2,2,"Diameter, Road",$64320,40444
1,RCP,19,2005,1.4,1,1,2,2,"Diameter, Road",$16626,41342
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$16839,46354
1,RCP,24,2005,1.4,1,1,2,2,"Diameter, Road",$62350,47156
1,RCP,24,2005,1.4,1,1,2,2,"Diameter, Road",$60958,47157
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$16718,48668
1,RCP,30,2005,1.4,1,1,2,2,"Diameter, Road",$28140,49741
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$16777,50970
1,RCP,24,2005,1.4,1,1,2,2,"Diameter, Road",$61495,50976
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$46097,50980
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$101195,52900
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$18064,57259
1,RCP,18,2005,1.4,1,1,2,2,"Diameter, Road",$50599,57428
1,RCP,14,2005,1.4,1,1,2,2,Road,$12272,50977
1,RCP,30,2005,1.4,1,4,2,8,Diameter,$133999,48810
1,RCP,24,2005,1.4,1,4,2,8,Diameter,$90856,49443
1,RCP,24,2005,1.4,1,4,2,8,Diameter,$94872,49447
1,RCP,30,2005,1.4,1,4,2,8,Diameter,$106643,49448
1,RCP,24,2005,1.4,1,4,2,8,Diameter,$64862,50990
1,RCP,24,2005,1.4,1,4,2,8,Diameter,$88290,59389
1,RCP,24,2005,1.4,1,4,2,8,Diameter,$51469,59395
1,RCP,30,2005,1.4,1,4,2,8,Diameter,$88596,59397
1,RCP,30,2005,1.4,1,4,2,8,"Diameter, Road",$34256,59396
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$35995,49441
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$39683,49449
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$62929,49745
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$77096,50992
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$58091,59091
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$58701,59096
1,RCP,18,2005,1.4,1,5,2,10,Diameter,$18216,59507
1,RCP,18,2005,1.4,1,5,2,10,"Diameter, Road",$16900,41105
1,RCP,18,2005,1.4,1,5,2,10,"Diameter, Road",$16605,50991
1,RCP,18,2005,1.4,1,5,2,10,"Diameter, Road",$27219,50993
1,RCP,18,2005,1.4,1,5,2,10,"Diameter, Road",$36397,50994
1,RCP,18,2005,1.4,1,5,2,10,"Diameter, Road",$26386,59094
1,RCP,18,2005,1.4,1,5,2,10,"Diameter, Road",$23856,59390
1,RCP,14,2005,1.4,1,5,2,10,Road,$15539,59387
1,RCP,18,2004,1.4,1,1,2,2,Diameter,$60992,47920
1,RCP,18,2004,1.4,1,1,2,2,Diameter,$55845,49605
1,RCP,18,2004,1.4,1,1,2,2,Diameter,$82213,56521
1,RCP,18,2004,1.4,1,1,2,2,"Diameter, Road",$16416,48799
1,RCP,18,2004,1.4,1,1,2,2,"Diameter, Road",$80726,56678
1,RCP,18,2004,1.4,1,1,2,2,"Diameter, Road",$16171,57032
1,RCP,18,2004,1.4,1,1,2,2,"Diameter, Road",$16558,59651
1,RCP,14,2004,1.4,1,1,2,2,Road,$8158,41557
1,RCP,30,2004,1.4,1,4,2,8,Diameter,$95647,46298
1,RCP,24,2004,1.4,1,4,2,8,Diameter,$213998,47921
1,RCP,24,2004,1.4,1,4,2,8,Diameter,$124723,51244
1,RCP,30,2004,1.4,1,4,2,8,Diameter,$95694,57398
1,RCP,24,2004,1.4,1,4,2,8,"Diameter, Road",$29150,47964
1,RCP,24,2004,1.4,1,4,2,8,"Diameter, Road",$31579,48624
1,RCP,24,2004,1.4,1,4,2,8,"Diameter, Road",$28611,48797
1,RCP,30,2004,1.4,1,4,2,8,"Diameter, Road",$36529,56677
1,RCP,18,2004,1.4,1,5,2,10,Diameter,$40371,49604
1,RCP,18,2004,1.4,1,5,2,10,Diameter,$85011,56984
1,RCP,18,2004,1.4,1,5,2,10,Diameter,$115004,57402
1,RCP,18,2004,1.4,1,5,2,10,Diameter,$81677,59335
1,RCP,18,2004,1.4,1,5,2,10,Diameter,$76470,59337
1,RCP,18,2004,1.4,1,5,2,10,Diameter,$51377,59650
1,RCP,18,2004,1.4,1,5,2,10,"Diameter, Road",$16518,47919
1,RCP,18,2004,1.4,1,5,2,10,"Diameter, Road",$23006,48622
1,RCP,18,2004,1.4,1,5,2,10,"Diameter, Road",$23495,48798
1,RCP,18,2004,1.4,1,5,2,10,"Diameter, Road",$22525,57399
1,RCP,18,2004,1.4,1,5,2,10,"Diameter, Road",$23827,58962
1,RCP,23,2003,1.4,1,1,2,2,Diameter,$147257,51417
1,RCP,23,2003,1.4,1,1,2,2,Diameter,$82289,51418
1,RCP,18,2003,1.4,1,5,2,10,Diameter,$78787,56930
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$13741,38579
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$13020,38582
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$10695,38603
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$7482,38640
1,RCP,30,2002,1.5,1,1,2,2,Diameter,$97895,38758
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$8353,38759
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$7841,38959
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$14927,39681
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$68717,39839
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$14216,41229
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$124250,46608
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$15137,47487
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$15626,47488
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$8041,47491
1,RCP,24,2002,1.5,1,1,2,2,Diameter,$12599,47492
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$10315,48310
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$8479,48311
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$15975,48316
1,RCP,24,2002,1.5,1,1,2,2,Diameter,$16033,48335
1,RCP,18,2002,1.5,1,1,2,2,Diameter,$6544,48352
